"Fecha","Hora","DAM","RTM"
2026-03-20,10,10.15,0.48
2026-03-20,11,10.84,-0.37
2026-03-20,12,12.7,-0.43
2026-03-20,13,15.77,0.75
2026-03-20,14,21.79,8.21
2026-03-20,15,27.51,12.66
2026-03-20,16,37.37,23.89
2026-03-20,17,56.51,81.65
2026-03-20,18,68.54,110.56
2026-03-20,19,117.34,103.64
2026-03-20,20,146.85,103.23
2026-03-20,21,101.21,103
2026-03-20,22,98.55,73.9
2026-03-20,23,82.4,65.3
2026-03-20,24,66.99,55.29
2026-03-21,1,38.53,87.19
2026-03-21,2,35.94,77.81
2026-03-21,3,24.96,74.4
2026-03-21,4,22.89,48.43
2026-03-21,5,21.79,37.4
2026-03-21,6,21.41,70.33
2026-03-21,7,26.5,61.84
2026-03-21,8,26.79,47.51
2026-03-21,9,20.13,15.91
2026-03-21,10,3.95,9.2
2026-03-21,11,4.73,9.94
2026-03-21,12,8.74,4.25
2026-03-21,13,16.11,5.31
2026-03-21,14,24.57,20.19
2026-03-21,15,38.18,74.18
2026-03-21,16,50.5,70.44
2026-03-21,17,47.57,66.88
2026-03-21,18,58.01,69.28
2026-03-21,19,79.25,102.78
2026-03-21,20,96.11,100.48
2026-03-21,21,81.67,102.13
2026-03-21,22,82.15,105.14
2026-03-21,23,80.62,97.45
2026-03-21,24,69.26,81.21
2026-04-14,15,1.43,21.89
2026-04-14,16,-1.81,23.62
2026-04-14,17,1.76,31.21
2026-04-14,18,6.38,30.32
2026-04-14,19,7.05,25.71
2026-04-14,20,1.14,23.48
2026-04-14,21,9.62,19.51
2026-04-14,22,15.12,15.65
2026-04-14,23,12.6,24.58
2026-04-14,24,7.81,5.18
2026-04-15,1,-9,-10.92
2026-04-15,2,-0.87,-12.85
2026-04-15,3,-4.92,-22.79
2026-04-15,4,2.2,-28.12
2026-04-15,5,14.54,7.3
2026-04-15,6,23.14,32.53
2026-04-15,7,31.65,36.36
2026-04-15,8,33.41,34.5
2026-04-15,9,23.33,27.41
2026-04-15,10,11.51,17.33
2026-04-15,11,5.42,12.05
2026-04-15,12,1.78,3.21
2026-04-15,13,3.98,6.28
2026-04-15,14,4.99,12.21
2026-04-15,15,5.54,25.81
2026-04-15,16,9.77,27.57
2026-04-15,17,14.48,35.01
2026-04-15,18,17.15,12.71
2026-04-15,19,21.16,9.15
2026-04-15,20,19.14,14.52
2026-04-15,21,33.21,56.46
2026-04-15,22,39.3,73.66
2026-04-15,23,36.36,46.1
2026-04-15,24,24.29,31.2
2026-04-16,1,30.59,27.66
2026-04-16,2,33.08,24.33
2026-04-16,3,30.66,22.06
2026-04-16,4,27.11,25.43
2026-04-16,5,28.58,27.05
2026-04-16,6,36.01,32.74
2026-04-16,7,39.66,32.83
2026-04-16,8,40.45,26.8
2026-04-16,9,20.05,14.85
2026-04-16,10,14.85,13.82
2026-04-16,11,12.26,13.76
2026-04-16,12,10.71,12.74
2026-04-16,13,12.41,13.2
2026-04-16,14,13.01,8.99
2026-04-16,15,12.95,10.59
2026-04-16,16,10.31,16.48
2026-04-16,17,8.2,22.17
2026-04-16,18,5.37,17.96
2026-04-16,19,9.15,23.17
2026-04-16,20,46.29,26.44
2026-04-16,21,48.06,26.5
2026-04-16,22,46.48,23.66
2026-04-16,23,28.15,16.7
2026-04-16,24,21.18,8.26
2026-04-17,1,10.6,0.02
2026-04-17,2,9.66,-8
2026-04-17,3,9.75,-11.46
2026-04-17,4,8.61,-8.3
2026-04-17,5,13.79,3.5
2026-04-17,6,18.08,19.11
2026-04-17,7,21.52,24.19
2026-04-17,8,16.67,22
2026-04-17,9,9.38,13.38
2026-04-17,10,-0.52,3.41
2026-04-17,11,-2.37,0.55
2026-04-17,12,-0.1,1.06
2026-04-17,13,-0.54,4.48
2026-04-17,14,4.33,7.18
2026-04-17,15,4.63,12.9
2026-04-17,16,6.61,21.24
2026-04-17,17,9.99,23.08
2026-04-17,18,5.84,24.32
2026-04-17,19,4.04,2.07
2026-04-17,20,7.87,-20.73
2026-04-17,21,11.52,-11.8
2026-04-17,22,10.63,-14.88
2026-04-17,23,12.32,-31.89
2026-04-17,24,6.83,-42.15
2026-05-11,13,22.2,15.15
2026-05-11,14,23.79,14.83
2026-05-11,15,27.68,15.12
2026-05-11,16,29.38,15.66
2026-05-11,17,29.95,18.37
2026-05-11,18,38.34,18.74
2026-05-11,19,62.83,40.95
2026-05-11,20,128.64,71.4
2026-05-11,21,134.97,53.54
2026-05-11,22,97.47,37.63
2026-05-11,23,57.06,35.8
2026-05-11,24,36.01,26.63
2026-05-12,1,26,24.62
2026-05-12,2,26.17,24
2026-05-12,3,24.51,21.83
2026-05-12,4,24.06,21.46
2026-05-12,5,22.48,20.34
2026-05-12,6,26.01,22.88
2026-05-12,7,30.62,22.33
2026-05-12,8,23.96,14.31
2026-05-12,9,16.71,9.62
2026-05-12,10,17.17,9.86
2026-05-12,11,18.85,14.33
2026-05-12,12,22.08,17.59
2026-05-12,13,25.25,22.19
2026-05-12,14,28.64,28.48
2026-05-12,15,34.65,36.74
2026-05-12,16,37.04,39.14
2026-05-12,17,44.3,48.5
2026-05-12,18,44.41,57.8
2026-05-12,19,46.24,58.01
2026-05-12,20,73.71,67.72
2026-05-12,21,68.99,48.48
2026-05-12,22,46.93,35.17
2026-05-12,23,31.24,26.92
2026-05-12,24,24.92,23.38
2026-05-13,1,25.63,26.19
2026-05-13,2,22.44,23.42
2026-05-13,3,19.77,22.94
2026-05-13,4,21.07,25.79
2026-05-13,5,21.97,30.27
2026-05-13,6,27.41,34.66
2026-05-13,7,29.23,47.53
2026-05-13,8,20.59,34.48
2026-05-13,9,7.95,16.33
2026-05-13,10,10.62,22.67
2026-05-13,11,14.75,33.3
2026-05-13,12,19.1,42.43
2026-05-13,13,21.42,45.1
2026-05-13,14,26.64,36.83
2026-05-13,15,32.61,51.55
2026-05-13,16,32.95,39.16
2026-05-13,17,30.84,34.04
2026-05-13,18,31.31,36.26
2026-05-13,19,39.29,40.95
2026-05-13,20,60.02,53.2
2026-05-13,21,47.19,66.56
2026-05-13,22,35.95,36.06
2026-05-13,23,24.94,26.1
2026-05-13,24,21.07,21.58
2026-05-14,1,24.68,24.07
2026-05-14,2,25.63,22.1
2026-05-14,3,23.64,21.14
2026-05-14,4,24.73,20.51
2026-05-14,5,26.5,22.76
2026-05-14,6,28.07,34.38
2026-05-14,7,29.3,74.82
2026-05-14,8,23,24.45
2026-05-14,9,14.93,18
2026-05-14,10,13.35,16.19
2026-05-14,11,18.41,13.99
2026-05-14,12,23.31,17.75
2026-05-14,13,28.55,18.47
2026-05-14,14,30.76,17.63
2026-05-14,15,25.83,17.57
2026-05-14,16,22.87,13.87
2026-05-14,17,19.54,11.64
2026-05-14,18,19.15,12.49
2026-05-14,19,21.11,23.1
2026-05-14,20,25.33,37.08
2026-05-14,21,31.53,37.47
2026-05-14,22,29.4,27.98
2026-05-14,23,23.55,19.91
2026-05-14,24,19.5,15.6
2026-06-07,14,19.91,30.71
2026-06-07,15,20.74,32.87
2026-06-07,16,23.38,38.03
2026-06-07,17,23.49,43.62
2026-06-07,18,27.77,49.85
2026-06-07,19,29.5,54.85
2026-06-07,20,31.36,56.17
2026-06-07,21,36.12,48.23
2026-06-07,22,33.72,35.19
2026-06-07,23,33.36,39.07
2026-06-07,24,25.87,28.63
2026-06-08,1,25.55,28.7
2026-06-08,2,23.79,25.53
2026-06-08,3,22.53,24.74
2026-06-08,4,21.13,23.96
2026-06-08,5,22.24,25
2026-06-08,6,24.32,26.06
2026-06-08,7,26.49,26.45
2026-06-08,8,24.19,25.8
2026-06-08,9,20.87,30.33
2026-06-08,10,19.67,27
2026-06-08,11,18.05,19.26
2026-06-08,12,16.4,16.92
2026-06-08,13,16.84,12.15
2026-06-08,14,17.83,10.88
2026-06-08,15,19.06,12.92
2026-06-08,16,20.17,20.99
2026-06-08,17,20.92,19.55
2026-06-08,18,22.87,22.8
2026-06-08,19,28.74,25.8
2026-06-08,20,38.43,34.19
2026-06-08,21,33.85,32.38
2026-06-08,22,31.78,31.13
2026-06-08,23,29.14,31.98
2026-06-08,24,24.99,26.36
2026-06-09,1,26.18,25.48
2026-06-09,2,24.07,24.55
2026-06-09,3,23.94,25.14
2026-06-09,4,23.26,26.29
2026-06-09,5,23.06,26.46
2026-06-09,6,24.66,26.44
2026-06-09,7,26.02,25.61
2026-06-09,8,22.83,22.23
2026-06-09,9,19.99,18.68
2026-06-09,10,18.01,22.2
2026-06-09,11,17.96,21.8
2026-06-09,12,20.95,15.84
2026-06-09,13,23.09,15.55
2026-06-09,14,25.87,20.02
2026-06-09,15,25.58,20.47
2026-06-09,16,27.29,22.42
2026-06-09,17,27.15,18.51
2026-06-09,18,27.4,19.98
2026-06-09,19,30.34,21.52
2026-06-09,20,36.47,44.83
2026-06-09,21,36.09,41.61
2026-06-09,22,37.19,36.03
2026-06-09,23,33.98,34.39
2026-06-09,24,27.16,34.84
2026-06-10,1,27.02,29.49
2026-06-10,2,26.33,27.19
2026-06-10,3,25.75,24.62
2026-06-10,4,23.28,22.77
2026-06-10,5,25.84,22.46
2026-06-10,6,27.26,23.96
2026-06-10,7,28.64,27.9
2026-06-10,8,27.01,23.34
2026-06-10,9,22.04,22.34
2026-06-10,10,21.68,19.38
2026-06-10,11,20.68,15.89
2026-06-10,12,22.8,15.18
2026-06-10,13,28.04,15.21
2026-06-10,14,30.24,16.46
2026-06-10,15,29.96,16.35
2026-06-10,16,27.78,13.27
2026-06-10,17,25.37,16.67
2026-06-10,18,23.97,15.57
2026-06-10,19,28.28,20.49
2026-06-10,20,37.71,34.93
2026-06-10,21,43.99,31.34
2026-06-10,22,27.4,32.04
2026-06-10,23,30.13,30.7
2026-06-10,24,27.87,28.46
2026-07-04,14,23.58,26.32
2026-07-04,15,24.9,24.38
2026-07-04,16,26.97,24.73
2026-07-04,17,28.13,23.29
2026-07-04,18,27.14,26.66
2026-07-04,19,26.54,27.03
2026-07-04,20,25.49,32.89
2026-07-04,21,20.61,23.52
2026-07-04,22,27.52,18.61
2026-07-04,23,29.25,15.12
2026-07-04,24,30.6,26.04
2026-07-05,1,26.53,27.25
2026-07-05,2,25.89,27.07
2026-07-05,3,25.01,26.24
2026-07-05,4,25,24.21
2026-07-05,5,24.78,22.22
2026-07-05,6,25.93,23.47
2026-07-05,7,25.77,22.99
2026-07-05,8,23.4,18.57
2026-07-05,9,19.13,17.94
2026-07-05,10,18.73,17.86
2026-07-05,11,19.25,18.46
2026-07-05,12,21.29,21.64
2026-07-05,13,23.46,30.21
2026-07-05,14,25.91,29.7
2026-07-05,15,28.86,33.01
2026-07-05,16,27.04,30.2
2026-07-05,17,28.84,32.9
2026-07-05,18,29.22,36.81
2026-07-05,19,29.17,32.8
2026-07-05,20,23.85,37.54
2026-07-05,21,6.93,30.82
2026-07-05,22,22.8,25.88
2026-07-05,23,30.01,25.37
2026-07-05,24,31.73,28.28
2026-07-06,1,37.26,31.86
2026-07-06,2,31.82,30.51
2026-07-06,3,31.13,28.67
2026-07-06,4,32.07,27.64
2026-07-06,5,32.41,27.78
2026-07-06,6,35.33,29.01
2026-07-06,7,40.79,29.75
2026-07-06,8,29.96,26.98
2026-07-06,9,23.15,22.1
2026-07-06,10,23.82,23.85
2026-07-06,11,25.38,23.94
2026-07-06,12,24.59,25.86
2026-07-06,13,30.3,29.87
2026-07-06,14,32.84,34.52
2026-07-06,15,33.42,32.43
2026-07-06,16,30.62,35.8
2026-07-06,17,30.81,29.02
2026-07-06,18,28.98,21.22
2026-07-06,19,28.94,1.76
2026-07-06,20,33.23,8.25
2026-07-06,21,36.58,37.49
2026-07-06,22,32.8,43.53
2026-07-06,23,38.1,47.38
2026-07-06,24,33.16,38.85
2026-07-07,1,31.42,38.24
2026-07-07,2,28.74,32.12
2026-07-07,3,26.96,26.58
2026-07-07,4,26.38,30.59
2026-07-07,5,27.64,29.5
2026-07-07,6,29.69,39.38
2026-07-07,7,30.26,40.35
2026-07-07,8,24.23,24.18
2026-07-07,9,18.14,20.86
2026-07-07,10,18.47,23.59
2026-07-07,11,19.16,24.45
2026-07-07,12,22.96,23.84
2026-07-07,13,27.1,30.18
2026-07-07,14,31.89,35.14
2026-07-07,15,30.82,29.29
2026-07-07,16,29.74,28.96
2026-07-07,17,28.08,23.36
2026-07-07,18,28.2,28.25
2026-07-07,19,26.19,29.34
2026-07-07,20,27.29,23.09
2026-07-07,21,28.82,11.65
2026-07-07,22,31.81,23.05
2026-07-07,23,31.64,27.45
2026-07-07,24,27.83,26.72
2026-07-31,13,14.72,7.72
2026-07-31,14,18.76,12.63
2026-07-31,15,21.9,17.06
2026-07-31,16,26.37,17.22
2026-07-31,17,25.51,22.83
2026-07-31,18,21.32,24.07
2026-07-31,19,27.15,18.48
2026-07-31,20,30.9,20.81
2026-07-31,21,19.38,37.1
2026-07-31,22,32.96,34.12
2026-07-31,23,40.71,37.62
2026-07-31,24,25.35,32.42
2026-08-01,1,27.08,30.2
2026-08-01,2,29.84,26.43
2026-08-01,3,30.02,25.87
2026-08-01,4,30.28,27.56
2026-08-01,5,30.82,32.2
2026-08-01,6,30.37,32.27
2026-08-01,7,30.54,35.42
2026-08-01,8,27.98,34.44
2026-08-01,9,21.69,23.41
2026-08-01,10,20.39,24.8
2026-08-01,11,19.85,23.52
2026-08-01,12,21.35,23.94
2026-08-01,13,28.47,20.88
2026-08-01,14,32.89,19.62
2026-08-01,15,37.58,23.23
2026-08-01,16,40.3,24.99
2026-08-01,17,42.54,25.13
2026-08-01,18,42.91,25.98
2026-08-01,19,47.12,37.42
2026-08-01,20,59.44,46.77
2026-08-01,21,44.64,53.04
2026-08-01,22,37.45,41.46
2026-08-01,23,50.72,39.31
2026-08-01,24,34.91,39.67
2026-08-02,1,36.24,40.36
2026-08-02,2,35.37,39.47
2026-08-02,3,35.87,38.25
2026-08-02,4,35.78,36.62
2026-08-02,5,34.96,38
2026-08-02,6,34.32,38.95
2026-08-02,7,35.13,32.71
2026-08-02,8,28.87,30.02
2026-08-02,9,18.77,20.14
2026-08-02,10,19.2,22.83
2026-08-02,11,21.81,23.79
2026-08-02,12,25.86,21.9
2026-08-02,13,30,21.42
2026-08-02,14,40.36,25.76
2026-08-02,15,46.99,29.12
2026-08-02,16,50,27.16
2026-08-02,17,54.57,27.33
2026-08-02,18,54.11,31.12
2026-08-02,19,63.19,43.02
2026-08-02,20,79.89,48.82
2026-08-02,21,76.27,36.48
2026-08-02,22,59.19,35.45
2026-08-02,23,41.98,29.03
2026-08-02,24,32.4,23.73
2026-08-03,1,26.08,22.29
2026-08-03,2,22.89,20.92
2026-08-03,3,21.78,22.29
2026-08-03,4,21,21.81
2026-08-03,5,21.01,23.45
2026-08-03,6,24.27,25.66
2026-08-03,7,22.64,26.17
2026-08-03,8,20.09,20.96
2026-08-03,9,15.68,16.3
2026-08-03,10,16.03,19.62
2026-08-03,11,17.31,24.53
2026-08-03,12,20.28,23.45
2026-08-03,13,24.22,26.49
2026-08-03,14,27.36,23.97
2026-08-03,15,27.32,20.19
2026-08-03,16,27.12,18.34
2026-08-03,17,25.95,17.79
2026-08-03,18,23.62,18.21
2026-08-03,19,29.61,23.9
2026-08-03,20,41.19,33.64
2026-08-03,21,37.37,32.56
2026-08-03,22,32.08,27.96
2026-08-03,23,29.96,23.01
2026-08-03,24,25.94,21.68
2026-08-06,16,24.33,25.77
2026-08-06,17,22.74,22.33
2026-08-06,18,21.22,20.55
2026-08-06,19,25.4,14.58
2026-08-06,20,27.03,17.95
2026-08-06,21,27.92,10.72
2026-08-06,22,31.97,14.06
2026-08-06,23,30.15,17.85
2026-08-06,24,26.2,24.07
2026-08-07,1,27.11,23.96
2026-08-07,2,23.91,24.06
2026-08-07,3,23.39,26.01
2026-08-07,4,21.85,22.84
2026-08-07,5,21.82,23.71
2026-08-07,6,23.78,30.61
2026-08-07,7,26.48,27.18
2026-08-07,8,23.96,21.69
2026-08-07,9,19.17,17.69
2026-08-07,10,16.43,16.12
2026-08-07,11,17.37,16.65
2026-08-07,12,19.58,17.44
2026-08-07,13,22.52,17.57
2026-08-07,14,24.51,29.2
2026-08-07,15,25.89,37.64
2026-08-07,16,25.57,28.5
2026-08-07,17,25.27,18.45
2026-08-07,18,22.51,8.12
2026-08-07,19,24.78,-1.46
2026-08-07,20,28.48,19.29
2026-08-07,21,33.49,23.87
2026-08-07,22,36.03,22.31
2026-08-07,23,38.27,27.1
2026-08-07,24,31.48,29.49
2026-08-08,1,28.41,33.93
2026-08-08,2,26.19,30.08
2026-08-08,3,26.15,26.77
2026-08-08,4,25.07,24.73
2026-08-08,5,25,26.26
2026-08-08,6,25.88,31.68
2026-08-08,7,24.69,27.89
2026-08-08,8,24.53,25.79
2026-08-08,9,18.91,20.61
2026-08-08,10,19.09,21.73
2026-08-08,11,20.7,24.01
2026-08-08,12,25.37,24.25
2026-08-08,13,26.93,33.62
2026-08-08,14,28.48,30.2
2026-08-08,15,29.09,35.51
2026-08-08,16,30.89,41.34
2026-08-08,17,28.22,37.45
2026-08-08,18,25.52,26.01
2026-08-08,19,31.28,14.23
2026-08-08,20,34.11,20.94
2026-08-08,21,36.82,24.54
2026-08-08,22,38.9,30.56
2026-08-08,23,35.75,33.02
2026-08-08,24,29.45,30.97
2026-08-09,1,30.98,31.26
2026-08-09,2,27.99,26.32
2026-08-09,3,25.46,25.27
2026-08-09,4,24.38,24.02
2026-08-09,5,24.32,26.36
2026-08-09,6,24.68,26.26
2026-08-09,7,23.3,26.4
2026-08-09,8,21.13,24.5
2026-08-09,9,16.28,17.96
2026-08-09,10,17.83,25.22
2026-08-09,11,20.55,24.37
2026-08-09,12,22.08,25.61
2026-08-09,13,27.95,24.25
2026-08-09,14,26.37,32.02
2026-08-09,15,27.93,36.65
2026-08-09,16,28.18,36.32
2026-08-09,17,27.76,29.31
2026-08-09,18,26.84,23.05
2026-08-09,19,29.19,22.36
2026-08-09,20,36.66,29.64
2026-08-09,21,39.5,33.05
2026-08-09,22,41.95,36.72
2026-08-09,23,36.72,38.47
2026-08-09,24,30.06,31.46
2026-08-10,13,20.36,23.69
2026-08-10,14,22.68,25.11
2026-08-10,15,24.02,26.72
2026-08-10,16,23.32,22.6
2026-08-10,17,21.23,18.57
2026-08-10,18,20.93,19.32
2026-08-10,19,22.49,18.9
2026-08-10,20,20.58,15.61
2026-08-10,21,22.04,15.2
2026-08-10,22,24.16,18.24
2026-08-10,23,24.68,22.12
2026-08-10,24,23.12,22.44
2026-08-11,1,22.54,21.29
2026-08-11,2,21.78,19.66
2026-08-11,3,21.28,17.88
2026-08-11,4,21.48,17.8
2026-08-11,5,21.53,17.54
2026-08-11,6,22.52,19.12
2026-08-11,7,22.58,20.87
2026-08-11,8,21.84,20.01
2026-08-11,9,16.24,15.33
2026-08-11,10,12.71,13.58
2026-08-11,11,11.13,12.89
2026-08-11,12,11.77,9.74
2026-08-11,13,12.03,6.65
2026-08-11,14,13.04,7.88
2026-08-11,15,12.19,10.05
2026-08-11,16,11.87,11.13
2026-08-11,17,12.41,13.18
2026-08-11,18,12.04,13.48
2026-08-11,19,14.71,18.8
2026-08-11,20,20.52,30.65
2026-08-11,21,23.05,27.71
2026-08-11,22,24.5,29.45
2026-08-11,23,28.5,29.72
2026-08-11,24,24.09,28.42
2026-08-12,1,23.29,22.76
2026-08-12,2,22.24,21.73
2026-08-12,3,21.54,20.86
2026-08-12,4,20.75,21.08
2026-08-12,5,20.5,21.76
2026-08-12,6,21.96,23.13
2026-08-12,7,21.51,23.91
2026-08-12,8,19.46,20
2026-08-12,9,16.05,14.05
2026-08-12,10,12.39,12.71
2026-08-12,11,8.13,12.28
2026-08-12,12,9.96,13.07
2026-08-12,13,10.76,13.88
2026-08-12,14,12.54,18.52
2026-08-12,15,12.19,19.21
2026-08-12,16,11.89,19.39
2026-08-12,17,9.85,16.19
2026-08-12,18,11.09,22.7
2026-08-12,19,10.37,26.43
2026-08-12,20,15.9,25
2026-08-12,21,17.71,19.09
2026-08-12,22,20.17,22.71
2026-08-12,23,22.83,20.86
2026-08-12,24,19.44,16.12
2026-08-13,1,16.53,12.3
2026-08-13,2,16.65,12.28
2026-08-13,3,17.57,13.17
2026-08-13,4,17.09,18.93
2026-08-13,5,18.31,20.47
2026-08-13,6,19.05,21.5
2026-08-13,7,19.69,23.26
2026-08-13,8,19.01,21.62
2026-08-13,9,10.7,14.38
2026-08-13,10,4.97,7.6
2026-08-13,11,4.62,7.91
2026-08-13,12,5.53,10.15
2026-08-13,13,6.51,13.19
2026-08-13,14,8.3,17.82
2026-08-13,15,8.86,22.54
2026-08-13,16,11.56,19.61
2026-08-13,17,12.43,14.59
2026-08-13,18,13.13,13.2
2026-08-13,19,12.85,14.34
2026-08-13,20,14.24,19.83
2026-08-13,21,17.6,19.27
2026-08-13,22,20.82,15.87
2026-08-13,23,24.77,15.25
2026-08-13,24,24.14,14.8
2026-08-14,1,17.46,19.28
2026-08-14,2,20.53,25.27
2026-08-14,3,21.24,23.27
2026-08-14,4,22,22.36
2026-08-14,5,21.69,21.35
2026-08-14,6,22.83,21.94
2026-08-14,7,23.51,23.37
2026-08-14,8,22.17,20.02
2026-08-14,9,17.69,15.02
2026-08-14,10,11,12.22
2026-08-14,11,11.47,9.7
2026-08-14,12,9.95,11.09
2026-08-14,13,10.06,15.92
2026-08-14,14,13.8,17.39
2026-08-14,15,13.69,21.49
2026-08-14,16,14.83,20.39
2026-08-14,17,14.4,16.61
2026-08-14,18,13.41,16.9
2026-08-14,19,16.83,21.4
2026-08-14,20,19.01,25.09
2026-08-14,21,20.44,24.35
2026-08-14,22,18.61,26.74
2026-08-14,23,21.5,26.54
2026-08-14,24,24.41,25.78
2026-08-14,1,17.46,19.28
2026-08-14,2,20.53,25.27
2026-08-14,3,21.24,23.27
2026-08-14,4,22,22.36
2026-08-14,5,21.69,21.35
2026-08-14,6,22.83,21.94
2026-08-14,7,23.51,23.37
2026-08-14,8,22.17,20.02
2026-08-14,9,17.69,15.02
2026-08-14,10,11,12.22
2026-08-14,11,11.47,9.7
2026-08-14,12,9.95,11.09
2026-08-14,13,10.06,15.92
2026-08-14,14,13.8,17.39
2026-08-14,15,13.69,21.49
2026-08-14,16,14.83,20.39
2026-08-14,17,14.4,16.61
2026-08-14,18,13.41,16.9
2026-08-14,19,16.83,21.4
2026-08-14,20,19.01,25.09
2026-08-14,21,20.44,24.35
2026-08-14,22,18.61,26.74
2026-08-14,23,21.5,26.54
2026-08-14,24,24.41,25.78
2026-08-15,1,19.67,23.67
2026-08-15,1,19.67,23.67
2026-08-15,2,21.86,23.38
2026-08-15,2,21.86,23.38
2026-08-15,3,22.46,23.49
2026-08-15,3,22.46,23.49
2026-08-15,4,22.32,23.13
2026-08-15,4,22.32,23.13
2026-08-15,5,22.19,23.74
2026-08-15,5,22.19,23.74
2026-08-15,6,23.01,25.48
2026-08-15,6,23.01,25.48
2026-08-15,7,23.77,25.37
2026-08-15,7,23.77,25.37
2026-08-15,8,22.87,23.26
2026-08-15,8,22.87,23.26
2026-08-15,9,17.87,15.76
2026-08-15,9,17.87,15.76
2026-08-15,10,15.58,14.23
2026-08-15,10,15.58,14.23
2026-08-15,11,15.17,14.75
2026-08-15,11,15.17,14.75
2026-08-15,12,14.68,15.76
2026-08-15,12,14.68,15.76
2026-08-15,13,16.09,15.85
2026-08-15,13,16.09,15.85
2026-08-15,14,18.49,15.81
2026-08-15,14,18.49,15.81
2026-08-15,15,19.78,19.12
2026-08-15,15,19.78,19.12
2026-08-15,16,20.49,16.01
2026-08-15,16,20.49,16.01
2026-08-15,17,18.05,11.72
2026-08-15,17,18.05,11.72
2026-08-15,18,19.79,6.91
2026-08-15,18,19.79,6.91
2026-08-15,19,21.05,14.32
2026-08-15,19,21.05,14.32
2026-08-15,20,25.34,24.87
2026-08-15,20,25.34,24.87
2026-08-15,21,27.79,25.56
2026-08-15,21,27.79,25.56
2026-08-15,22,28.62,29.91
2026-08-15,22,28.62,29.91
2026-08-15,23,32.33,32.87
2026-08-15,23,32.33,32.87
2026-08-15,24,29.7,36.29
2026-08-15,24,29.7,36.29
